query_id,router_enqueue_0->router_dequeue_0,router_dequeue_0->worker_start_0,worker_start_0->worker_done_0,worker_done_0->router_recv_result_0,router_recv_result_0->router_enqueue_1,router_enqueue_1->router_dequeue_1,router_dequeue_1->worker_start_1,worker_start_1->worker_done_1,worker_done_1->router_recv_result_1,router_recv_result_1->router_enqueue_2,router_enqueue_2->router_dequeue_2,router_dequeue_2->worker_start_2,worker_start_2->worker_done_2,worker_done_2->router_recv_result_2,router_recv_result_2->router_enqueue_3,router_enqueue_3->router_dequeue_3,router_dequeue_3->worker_start_3,worker_start_3->worker_done_3,worker_done_3->router_recv_result_3,router_recv_result_3->router_enqueue_4,router_enqueue_4->router_dequeue_4,router_dequeue_4->worker_start_4,worker_start_4->worker_done_4,worker_done_4->router_recv_result_4,router_recv_result_4->router_enqueue_5,router_enqueue_5->router_dequeue_5,router_dequeue_5->worker_start_5,worker_start_5->worker_done_5,worker_done_5->router_recv_result_5
1061,10683.608,4.026,728.784,71.667,3776.61,315.949,11.875,320.543,45.144,16.922,70.387,16.505,315.256,34.305,11.477,243.635,15.501,291.309,28.61,17.233,300.846,15.032,297.235,28.864,1499.123,718.598,20.523,700.692,69.337
1062,10670.304,4.017,728.784,71.689,3779.281,313.261,11.871,320.542,45.182,21.933,65.341,16.503,315.255,34.343,16.03,239.047,15.5,291.307,28.648,25.855,292.189,15.03,297.234,28.902,1499.411,1508.593,16.03,700.907,28.512
1063,10657.159,4.019,728.781,71.708,3781.43,311.097,11.868,320.54,45.216,25.209,62.035,16.5,315.255,34.375,16.395,238.653,15.497,291.306,28.68,29.116,288.9,15.027,297.234,28.935,2230.768,777.21,16.028,700.904,48.123
1064,10643.936,4.019,728.78,71.726,3783.197,309.316,11.866,320.538,45.245,29.527,57.69,16.499,315.254,34.405,21.824,233.196,15.496,291.305,28.708,29.242,288.748,15.026,297.233,28.967,2231.549,776.399,16.028,700.902,48.15
1065,11434.954,3.387,718.878,62.792,2998.723,309.013,11.862,320.537,45.274,32.167,55.024,16.497,315.253,34.435,21.991,233.002,15.494,291.304,28.736,29.634,288.331,15.024,297.232,28.997,2231.594,776.325,16.028,700.901,48.172
1066,11421.743,3.385,718.878,65.7,3319.952,362.247,4.678,313.611,5.678,49.311,80.119,1.341,308.626,4.833,22.519,253.215,1.254,288.893,2.202,28.029,338.825,1.098,303.714,2.209,1925.961,775.222,16.028,700.9,48.194
1067,11409.003,3.384,718.877,65.721,3703.217,344.275,14.565,321.395,32.69,20.469,31.774,14.908,320.501,35.408,13.741,184.784,16.362,289.688,27.776,36.415,303.949,15.608,295.825,25.506,1569.704,774.957,16.028,700.899,48.215
1068,11396.063,3.384,718.876,65.738,3705.575,341.914,14.556,321.392,38.54,15.165,31.237,14.902,320.498,37.371,14.184,182.386,16.356,289.686,29.519,34.819,303.811,15.601,295.824,27.302,2384.146,723.618,14.885,700.269,20.68
1069,11382.9,3.382,718.876,65.756,3707.534,339.94,14.555,321.39,38.579,17.599,28.767,14.9,320.497,37.41,14.572,181.962,16.353,289.686,29.557,34.862,303.733,15.6,295.822,27.341,2388.177,719.559,14.878,700.267,41.879
1070,11369.758,3.381,718.875,65.774,3707.965,339.495,14.551,321.39,38.612,20.946,25.389,14.899,320.496,37.442,18.725,177.779,16.351,289.686,29.589,37.717,300.849,15.598,295.82,27.374,2388.283,719.424,14.876,700.266,41.917
